Date,Close
2023-11-16 00:00:00-05:00,188.78512573242188
2023-11-17 00:00:00-05:00,188.76524353027344
2023-11-20 00:00:00-05:00,190.5166473388672
2023-11-21 00:00:00-05:00,189.71058654785156
2023-11-22 00:00:00-05:00,190.37733459472656
2023-11-24 00:00:00-05:00,189.0438690185547
2023-11-27 00:00:00-05:00,188.86473083496094
2023-11-28 00:00:00-05:00,189.4717559814453
2023-11-29 00:00:00-05:00,188.44679260253906
2023-11-30 00:00:00-05:00,189.02395629882812
2023-12-01 00:00:00-05:00,190.30767822265625
2023-12-04 00:00:00-05:00,188.50648498535156
2023-12-05 00:00:00-05:00,192.47703552246094
2023-12-06 00:00:00-05:00,191.3824005126953
2023-12-07 00:00:00-05:00,193.32290649414062
2023-12-08 00:00:00-05:00,194.75587463378906
2023-12-11 00:00:00-05:00,192.2382049560547
2023-12-12 00:00:00-05:00,193.76077270507812
2023-12-13 00:00:00-05:00,196.99493408203125
2023-12-14 00:00:00-05:00,197.14418029785156
2023-12-15 00:00:00-05:00,196.6068115234375
2023-12-18 00:00:00-05:00,194.93499755859375
2023-12-19 00:00:00-05:00,195.9799041748047
2023-12-20 00:00:00-05:00,193.88018798828125
2023-12-21 00:00:00-05:00,193.7308807373047
2023-12-22 00:00:00-05:00,192.6561737060547
2023-12-26 00:00:00-05:00,192.10885620117188
2023-12-27 00:00:00-05:00,192.2083740234375
2023-12-28 00:00:00-05:00,192.6362762451172
2023-12-29 00:00:00-05:00,191.5913848876953
2024-01-02 00:00:00-05:00,184.7349853515625
2024-01-03 00:00:00-05:00,183.35174560546875
2024-01-04 00:00:00-05:00,181.02316284179688
2024-01-05 00:00:00-05:00,180.29672241210938
2024-01-08 00:00:00-05:00,184.65536499023438
2024-01-09 00:00:00-05:00,184.23741149902344
2024-01-10 00:00:00-05:00,185.2823028564453
2024-01-11 00:00:00-05:00,184.68521118164062
2024-01-12 00:00:00-05:00,185.0135955810547
2024-01-16 00:00:00-05:00,182.73477172851562
2024-01-17 00:00:00-05:00,181.78939819335938
2024-01-18 00:00:00-05:00,187.7104034423828
2024-01-19 00:00:00-05:00,190.62612915039062
2024-01-22 00:00:00-05:00,192.9447479248047
2024-01-23 00:00:00-05:00,194.22845458984375
2024-01-24 00:00:00-05:00,193.55177307128906
2024-01-25 00:00:00-05:00,193.22340393066406
2024-01-26 00:00:00-05:00,191.48191833496094
2024-01-29 00:00:00-05:00,190.7952880859375
2024-01-30 00:00:00-05:00,187.12326049804688
2024-01-31 00:00:00-05:00,183.5010223388672
2024-02-01 00:00:00-05:00,185.94903564453125
2024-02-02 00:00:00-05:00,184.94395446777344
2024-02-05 00:00:00-05:00,186.76502990722656
2024-02-06 00:00:00-05:00,188.37713623046875
2024-02-07 00:00:00-05:00,188.48660278320312
2024-02-08 00:00:00-05:00,187.4019317626953
2024-02-09 00:00:00-05:00,188.16912841796875
2024-02-12 00:00:00-05:00,186.4752655029297
2024-02-13 00:00:00-05:00,184.37286376953125
2024-02-14 00:00:00-05:00,183.48606872558594
2024-02-15 00:00:00-05:00,183.19712829589844
2024-02-16 00:00:00-05:00,181.65269470214844
2024-02-20 00:00:00-05:00,180.90541076660156
2024-02-21 00:00:00-05:00,181.66268920898438
2024-02-22 00:00:00-05:00,183.70529174804688
2024-02-23 00:00:00-05:00,181.86195373535156
2024-02-26 00:00:00-05:00,180.50685119628906
2024-02-27 00:00:00-05:00,181.9715576171875
2024-02-28 00:00:00-05:00,180.76593017578125
2024-02-29 00:00:00-05:00,180.0983428955078
2024-03-01 00:00:00-05:00,179.01226806640625
2024-03-04 00:00:00-05:00,174.46871948242188
2024-03-05 00:00:00-05:00,169.50665283203125
2024-03-06 00:00:00-05:00,168.51025390625
2024-03-07 00:00:00-05:00,168.39068603515625
2024-03-08 00:00:00-05:00,170.1144561767578
2024-03-11 00:00:00-04:00,172.12718200683594
2024-03-12 00:00:00-04:00,172.60543823242188
2024-03-13 00:00:00-04:00,170.51303100585938
2024-03-14 00:00:00-04:00,172.37628173828125
2024-03-15 00:00:00-04:00,171.9976348876953
2024-03-18 00:00:00-04:00,173.09368896484375
2024-03-19 00:00:00-04:00,175.44517517089844
2024-03-20 00:00:00-04:00,178.0258331298828
2024-03-21 00:00:00-04:00,170.75213623046875
2024-03-22 00:00:00-04:00,171.65887451171875
2024-03-25 00:00:00-04:00,170.23403930664062
2024-03-26 00:00:00-04:00,169.09814453125
2024-03-27 00:00:00-04:00,172.68516540527344
2024-03-28 00:00:00-04:00,170.86175537109375
2024-04-01 00:00:00-04:00,169.41697692871094
2024-04-02 00:00:00-04:00,168.2312774658203
2024-04-03 00:00:00-04:00,169.03834533691406
2024-04-04 00:00:00-04:00,168.2113494873047
2024-04-05 00:00:00-04:00,168.96861267089844
2024-04-08 00:00:00-04:00,167.84268188476562
2024-04-09 00:00:00-04:00,169.05828857421875
2024-04-10 00:00:00-04:00,167.17510986328125
2024-04-11 00:00:00-04:00,174.40892028808594
2024-04-12 00:00:00-04:00,175.91348266601562
2024-04-15 00:00:00-04:00,172.0673828125
2024-04-16 00:00:00-04:00,168.76934814453125
2024-04-17 00:00:00-04:00,167.39430236816406
2024-04-18 00:00:00-04:00,166.437744140625
2024-04-19 00:00:00-04:00,164.40512084960938
2024-04-22 00:00:00-04:00,165.24209594726562
2024-04-23 00:00:00-04:00,166.2982635498047
2024-04-24 00:00:00-04:00,168.41064453125
2024-04-25 00:00:00-04:00,169.27749633789062
2024-04-26 00:00:00-04:00,168.6896209716797
2024-04-29 00:00:00-04:00,172.8744659423828
2024-04-30 00:00:00-04:00,169.71591186523438
2024-05-01 00:00:00-04:00,168.6896209716797
2024-05-02 00:00:00-04:00,172.4061737060547
2024-05-03 00:00:00-04:00,182.71884155273438
2024-05-06 00:00:00-04:00,181.0548858642578
2024-05-07 00:00:00-04:00,181.7423858642578
2024-05-08 00:00:00-04:00,182.08116149902344
2024-05-09 00:00:00-04:00,183.9045867919922
2024-05-10 00:00:00-04:00,182.63743591308594
2024-05-13 00:00:00-04:00,185.86013793945312
2024-05-14 00:00:00-04:00,187.00755310058594
2024-05-15 00:00:00-04:00,189.2924041748047
2024-05-16 00:00:00-04:00,189.41212463378906
2024-05-17 00:00:00-04:00,189.44204711914062
2024-05-20 00:00:00-04:00,190.6094207763672
2024-05-21 00:00:00-04:00,191.91647338867188
2024-05-22 00:00:00-04:00,190.4697265625
2024-05-23 00:00:00-04:00,186.45880126953125
2024-05-24 00:00:00-04:00,189.5518035888672
2024-05-28 00:00:00-04:00,189.56178283691406
2024-05-29 00:00:00-04:00,189.86111450195312
2024-05-30 00:00:00-04:00,190.85885620117188
2024-05-31 00:00:00-04:00,191.81668090820312
2024-06-03 00:00:00-04:00,193.59268188476562
2024-06-04 00:00:00-04:00,193.91195678710938
2024-06-05 00:00:00-04:00,195.42852783203125
2024-06-06 00:00:00-04:00,194.0416717529297
2024-06-07 00:00:00-04:00,196.44622802734375
2024-06-10 00:00:00-04:00,192.68472290039062
2024-06-11 00:00:00-04:00,206.68310546875
2024-06-12 00:00:00-04:00,212.58978271484375
2024-06-13 00:00:00-04:00,213.75714111328125
2024-06-14 00:00:00-04:00,212.01107788085938
2024-06-17 00:00:00-04:00,216.18165588378906
2024-06-18 00:00:00-04:00,213.8070068359375
2024-06-20 00:00:00-04:00,209.2073974609375
2024-06-21 00:00:00-04:00,207.02235412597656
2024-06-24 00:00:00-04:00,207.67088317871094
2024-06-25 00:00:00-04:00,208.59878540039062
2024-06-26 00:00:00-04:00,212.7693634033203
2024-06-27 00:00:00-04:00,213.61746215820312
2024-06-28 00:00:00-04:00,210.14527893066406
2024-07-01 00:00:00-04:00,216.261474609375
2024-07-02 00:00:00-04:00,219.77354431152344
2024-07-03 00:00:00-04:00,221.0506591796875
2024-07-05 00:00:00-04:00,225.82984924316406
2024-07-08 00:00:00-04:00,227.30653381347656
2024-07-09 00:00:00-04:00,228.16458129882812
2024-07-10 00:00:00-04:00,232.45489501953125
2024-07-11 00:00:00-04:00,227.05709838867188
2024-07-12 00:00:00-04:00,230.0203857421875
2024-07-15 00:00:00-04:00,233.87168884277344
2024-07-16 00:00:00-04:00,234.29074096679688
2024-07-17 00:00:00-04:00,228.3641357421875
2024-07-18 00:00:00-04:00,223.6747283935547
2024-07-19 00:00:00-04:00,223.80442810058594
2024-07-22 00:00:00-04:00,223.45523071289062
2024-07-23 00:00:00-04:00,224.5028533935547
2024-07-24 00:00:00-04:00,218.0474395751953
2024-07-25 00:00:00-04:00,216.99981689453125
2024-07-26 00:00:00-04:00,217.46875
2024-07-29 00:00:00-04:00,217.7481231689453
2024-07-30 00:00:00-04:00,218.30685424804688
2024-07-31 00:00:00-04:00,221.5794677734375
2024-08-01 00:00:00-04:00,217.8678436279297
2024-08-02 00:00:00-04:00,219.36447143554688
2024-08-05 00:00:00-04:00,208.79833984375
2024-08-06 00:00:00-04:00,206.762939453125
2024-08-07 00:00:00-04:00,209.34710693359375
2024-08-08 00:00:00-04:00,212.8292236328125
2024-08-09 00:00:00-04:00,215.7526397705078
2024-08-12 00:00:00-04:00,217.2909393310547
2024-08-13 00:00:00-04:00,221.02682495117188
2024-08-14 00:00:00-04:00,221.47633361816406
2024-08-15 00:00:00-04:00,224.47303771972656
2024-08-16 00:00:00-04:00,225.80157470703125
2024-08-19 00:00:00-04:00,225.64175415039062
2024-08-20 00:00:00-04:00,226.2610626220703
2024-08-21 00:00:00-04:00,226.15118408203125
2024-08-22 00:00:00-04:00,224.2832489013672
2024-08-23 00:00:00-04:00,226.5906982421875
2024-08-26 00:00:00-04:00,226.93032836914062
2024-08-27 00:00:00-04:00,227.77938842773438
2024-08-28 00:00:00-04:00,226.2410888671875
2024-08-29 00:00:00-04:00,229.53746032714844
2024-08-30 00:00:00-04:00,228.7483367919922
2024-09-03 00:00:00-04:00,222.52517700195312
2024-09-04 00:00:00-04:00,220.6072998046875
2024-09-05 00:00:00-04:00,222.13560485839844
2024-09-06 00:00:00-04:00,220.57733154296875
2024-09-09 00:00:00-04:00,220.66722106933594
2024-09-10 00:00:00-04:00,219.86810302734375
2024-09-11 00:00:00-04:00,222.41529846191406
2024-09-12 00:00:00-04:00,222.52517700195312
2024-09-13 00:00:00-04:00,222.25547790527344
2024-09-16 00:00:00-04:00,216.082275390625
2024-09-17 00:00:00-04:00,216.55174255371094
2024-09-18 00:00:00-04:00,220.4474639892578
2024-09-19 00:00:00-04:00,228.61846923828125
2024-09-20 00:00:00-04:00,227.94920349121094
2024-09-23 00:00:00-04:00,226.2211151123047
2024-09-24 00:00:00-04:00,227.1201171875
2024-09-25 00:00:00-04:00,226.1212158203125
2024-09-26 00:00:00-04:00,227.26995849609375
